case_id,selection_rank,frequency_index,frequency_ghz,power_fraction,snr_db,noise_variance_db2
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,4,133,237.33333333333331,0.03125,28.601801979354477,0.0017349907575587972
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,5,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,6,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,7,182,302.66666666666663,0.03125,29.27146268365327,0.001487068914147793
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,8,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,9,255,400.0,0.03125,21.392371073715438,0.00912515512714104
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,10,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,11,134,238.66666666666666,0.03125,28.651904558573534,0.001715089972131615
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,12,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,13,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,14,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,15,183,304.0,0.03125,29.14267507067872,0.0015318274809029415
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,16,163,277.3333333333333,0.03125,29.678808945267562,0.0013539308033815585
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,17,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,18,210,340.0,0.03125,26.798209945752745,0.0026281876426090135
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,19,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,20,141,248.0,0.03125,28.9738437679315,0.0015925496712161783
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,21,184,305.3333333333333,0.03125,28.983450043490308,0.0015890309610921808
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,22,174,292.0,0.03125,29.716433832821963,0.0013422517543374502
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,23,121,221.33333333333331,0.03125,27.892537284905956,0.0020427895853832394
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,24,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,25,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,26,254,398.66666666666663,0.03125,19.58649402168757,0.013830184104248631
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,27,147,256.0,0.03125,29.214788581677894,0.0015066018812146004
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,28,142,249.33333333333331,0.03125,29.01626114937065,0.0015770710102735465
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,29,122,222.66666666666666,0.03125,27.962284146922244,0.0020102448068259567
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,30,187,309.3333333333333,0.03125,28.219388445723283,0.0018946915531863559
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,31,220,353.3333333333333,0.03125,25.102203428198038,0.0038838014605709994
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32,32,135,240.0,0.03125,28.70087077760705,0.0016958611289899497
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,1,214,345.3333333333333,0.03125,27.010135340693992,0.0025030171741408816
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,2,164,278.66666666666663,0.03125,29.695974389845432,0.0013485899676059074
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,3,223,357.3333333333333,0.03125,22.798641310118214,0.006601053194675354
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,4,133,237.33333333333331,0.03125,28.601801979354477,0.0017349907575587972
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,5,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,6,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,7,182,302.66666666666663,0.03125,29.27146268365327,0.001487068914147793
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,8,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,9,255,400.0,0.03125,21.392371073715438,0.00912515512714104
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,10,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,11,134,238.66666666666666,0.03125,28.651904558573534,0.001715089972131615
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,12,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,13,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,14,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,15,183,304.0,0.03125,29.14267507067872,0.0015318274809029415
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,16,163,277.3333333333333,0.03125,29.678808945267562,0.0013539308033815585
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,17,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,18,210,340.0,0.03125,26.798209945752745,0.0026281876426090135
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,19,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,20,141,248.0,0.03125,28.9738437679315,0.0015925496712161783
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,21,184,305.3333333333333,0.03125,28.983450043490308,0.0015890309610921808
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,22,174,292.0,0.03125,29.716433832821963,0.0013422517543374502
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,23,121,221.33333333333331,0.03125,27.892537284905956,0.0020427895853832394
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,24,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,25,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,26,254,398.66666666666663,0.03125,19.58649402168757,0.013830184104248631
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,27,147,256.0,0.03125,29.214788581677894,0.0015066018812146004
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,28,142,249.33333333333331,0.03125,29.01626114937065,0.0015770710102735465
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,29,122,222.66666666666666,0.03125,27.962284146922244,0.0020102448068259567
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,30,187,309.3333333333333,0.03125,28.219388445723283,0.0018946915531863559
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,31,220,353.3333333333333,0.03125,25.102203428198038,0.0038838014605709994
context_prior__coherent_csi_zero_residual__physics_d_optimal__k32__nonnegative,32,135,240.0,0.03125,28.70087077760705,0.0016958611289899497
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,1,214,345.3333333333333,0.03125,27.010135340693992,0.0025030171741408816
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,2,223,357.3333333333333,0.03125,22.798641310118214,0.006601053194675354
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,3,133,237.33333333333331,0.03125,28.601801979354477,0.0017349907575587972
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,4,164,278.66666666666663,0.03125,29.695974389845432,0.0013485899676059074
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,5,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,6,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,7,134,238.66666666666666,0.03125,28.651904558573534,0.001715089972131615
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,8,184,305.3333333333333,0.03125,28.983450043490308,0.0015890309610921808
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,9,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,10,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,11,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,12,163,277.3333333333333,0.03125,29.678808945267562,0.0013539308033815585
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,13,182,302.66666666666663,0.03125,29.27146268365327,0.001487068914147793
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,14,210,340.0,0.03125,26.798209945752745,0.0026281876426090135
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,15,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,16,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,17,141,248.0,0.03125,28.9738437679315,0.0015925496712161783
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,18,183,304.0,0.03125,29.14267507067872,0.0015318274809029415
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,19,174,292.0,0.03125,29.716433832821963,0.0013422517543374502
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,20,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,21,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,22,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,23,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,24,177,296.0,0.03125,29.631389955788848,0.0013687948671286683
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,25,187,309.3333333333333,0.03125,28.219388445723283,0.0018946915531863559
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,26,142,249.33333333333331,0.03125,29.01626114937065,0.0015770710102735465
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,27,162,276.0,0.03125,29.65979535591397,0.001359871362114649
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,28,211,341.3333333333333,0.03125,26.98704509609381,0.0025163604687636672
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,29,137,242.66666666666666,0.03125,28.795691237318948,0.0016592362976004331
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,30,185,306.66666666666663,0.03125,28.78525031560916,0.0016632300847793193
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,31,135,240.0,0.03125,28.70087077760705,0.0016958611289899497
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32,32,168,284.0,0.03125,29.74273308485212,0.001334148139947727
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,1,214,345.3333333333333,0.03125,27.010135340693992,0.0025030171741408816
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,2,223,357.3333333333333,0.03125,22.798641310118214,0.006601053194675354
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,3,133,237.33333333333331,0.03125,28.601801979354477,0.0017349907575587972
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,4,164,278.66666666666663,0.03125,29.695974389845432,0.0013485899676059074
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,5,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,6,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,7,134,238.66666666666666,0.03125,28.651904558573534,0.001715089972131615
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,8,184,305.3333333333333,0.03125,28.983450043490308,0.0015890309610921808
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,9,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,10,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,11,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,12,163,277.3333333333333,0.03125,29.678808945267562,0.0013539308033815585
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,13,182,302.66666666666663,0.03125,29.27146268365327,0.001487068914147793
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,14,210,340.0,0.03125,26.798209945752745,0.0026281876426090135
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,15,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,16,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,17,141,248.0,0.03125,28.9738437679315,0.0015925496712161783
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,18,183,304.0,0.03125,29.14267507067872,0.0015318274809029415
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,19,174,292.0,0.03125,29.716433832821963,0.0013422517543374502
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,20,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,21,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,22,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,23,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,24,177,296.0,0.03125,29.631389955788848,0.0013687948671286683
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,25,187,309.3333333333333,0.03125,28.219388445723283,0.0018946915531863559
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,26,142,249.33333333333331,0.03125,29.01626114937065,0.0015770710102735465
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,27,162,276.0,0.03125,29.65979535591397,0.001359871362114649
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,28,211,341.3333333333333,0.03125,26.98704509609381,0.0025163604687636672
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,29,137,242.66666666666666,0.03125,28.795691237318948,0.0016592362976004331
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,30,185,306.66666666666663,0.03125,28.78525031560916,0.0016632300847793193
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,31,135,240.0,0.03125,28.70087077760705,0.0016958611289899497
context_prior__coherent_csi_zero_residual__prior_d_optimal__k32__nonnegative,32,168,284.0,0.03125,29.74273308485212,0.001334148139947727
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,1,214,345.3333333333333,0.03125,27.010135340693992,0.0025030171741408816
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,2,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,3,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,4,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,5,212,342.66666666666663,0.03125,27.07490512390339,0.0024659646757330526
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,6,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,7,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,8,223,357.3333333333333,0.03125,22.798641310118214,0.006601053194675354
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,9,211,341.3333333333333,0.03125,26.98704509609381,0.0025163604687636672
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,10,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,11,218,350.66666666666663,0.03125,26.050145879280265,0.003122214782517315
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,12,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,13,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,14,210,340.0,0.03125,26.798209945752745,0.0026281876426090135
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,15,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,16,127,229.33333333333331,0.03125,28.27647355292659,0.0018699500603808299
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,17,221,354.66666666666663,0.03125,24.473274596668944,0.004489003085148611
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,18,219,352.0,0.03125,25.62260685934315,0.003445217762264203
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,19,129,232.0,0.03125,28.387643290644775,0.0018226909384626336
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,20,168,284.0,0.03125,29.74273308485212,0.001334148139947727
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,21,209,338.66666666666663,0.03125,26.480113372690425,0.002827912882151634
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,22,220,353.3333333333333,0.03125,25.102203428198038,0.0038838014605709994
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,23,169,285.3333333333333,0.03125,29.747844909443472,0.0013325787165590225
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,24,165,280.0,0.03125,29.711138860528976,0.0013438892423764963
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,25,208,337.3333333333333,0.03125,25.988666611075644,0.003166727565064974
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,26,225,360.0,0.03125,20.32794820192933,0.011659570247814164
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,27,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,28,179,298.66666666666663,0.03125,29.53031679739898,0.001401024351145305
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,29,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,30,180,300.0,0.03125,29.461190632757237,0.001423502716541505
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,31,149,258.66666666666663,0.03125,29.287833379795487,0.0014814739713100715
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32,32,148,257.3333333333333,0.03125,29.25180007640857,0.0014938168569009758
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,1,214,345.3333333333333,0.03125,27.010135340693992,0.0025030171741408816
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,2,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,3,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,4,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,5,212,342.66666666666663,0.03125,27.07490512390339,0.0024659646757330526
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,6,217,349.3333333333333,0.03125,26.396263712761254,0.002883042153059018
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,7,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,8,223,357.3333333333333,0.03125,22.798641310118214,0.006601053194675354
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,9,211,341.3333333333333,0.03125,26.98704509609381,0.0025163604687636672
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,10,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,11,218,350.66666666666663,0.03125,26.050145879280265,0.003122214782517315
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,12,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,13,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,14,210,340.0,0.03125,26.798209945752745,0.0026281876426090135
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,15,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,16,127,229.33333333333331,0.03125,28.27647355292659,0.0018699500603808299
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,17,221,354.66666666666663,0.03125,24.473274596668944,0.004489003085148611
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,18,219,352.0,0.03125,25.62260685934315,0.003445217762264203
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,19,129,232.0,0.03125,28.387643290644775,0.0018226909384626336
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,20,168,284.0,0.03125,29.74273308485212,0.001334148139947727
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,21,209,338.66666666666663,0.03125,26.480113372690425,0.002827912882151634
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,22,220,353.3333333333333,0.03125,25.102203428198038,0.0038838014605709994
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,23,169,285.3333333333333,0.03125,29.747844909443472,0.0013325787165590225
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,24,165,280.0,0.03125,29.711138860528976,0.0013438892423764963
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,25,208,337.3333333333333,0.03125,25.988666611075644,0.003166727565064974
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,26,225,360.0,0.03125,20.32794820192933,0.011659570247814164
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,27,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,28,179,298.66666666666663,0.03125,29.53031679739898,0.001401024351145305
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,29,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,30,180,300.0,0.03125,29.461190632757237,0.001423502716541505
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,31,149,258.66666666666663,0.03125,29.287833379795487,0.0014814739713100715
context_prior__coherent_csi_zero_residual__bayesian_a_optimal__k32__nonnegative,32,148,257.3333333333333,0.03125,29.25180007640857,0.0014938168569009758
context_prior__coherent_csi_zero_residual__target_balanced__k32,1,214,345.3333333333333,0.03125,27.010135340693992,0.0025030171741408816
context_prior__coherent_csi_zero_residual__target_balanced__k32,2,170,286.66666666666663,0.03125,29.74975287227143,0.0013319934104245009
context_prior__coherent_csi_zero_residual__target_balanced__k32,3,223,357.3333333333333,0.03125,22.798641310118214,0.006601053194675354
context_prior__coherent_csi_zero_residual__target_balanced__k32,4,164,278.66666666666663,0.03125,29.695974389845432,0.0013485899676059074
context_prior__coherent_csi_zero_residual__target_balanced__k32,5,177,296.0,0.03125,29.631389955788848,0.0013687948671286683
context_prior__coherent_csi_zero_residual__target_balanced__k32,6,176,294.66666666666663,0.03125,29.666993057402536,0.00135761947035135
context_prior__coherent_csi_zero_residual__target_balanced__k32,7,215,346.66666666666663,0.03125,26.87291520367269,0.002583365427181643
context_prior__coherent_csi_zero_residual__target_balanced__k32,8,142,249.33333333333331,0.03125,29.01626114937065,0.0015770710102735465
context_prior__coherent_csi_zero_residual__target_balanced__k32,9,222,356.0,0.03125,23.714800465557914,0.005345610569435334
context_prior__coherent_csi_zero_residual__target_balanced__k32,10,163,277.3333333333333,0.03125,29.678808945267562,0.0013539308033815585
context_prior__coherent_csi_zero_residual__target_balanced__k32,11,178,297.3333333333333,0.03125,29.5862319097089,0.0013831018829640425
context_prior__coherent_csi_zero_residual__target_balanced__k32,12,175,293.3333333333333,0.03125,29.6946915465372,0.0013489883804860285
context_prior__coherent_csi_zero_residual__target_balanced__k32,13,213,344.0,0.03125,27.079196354913336,0.0024635292780388427
context_prior__coherent_csi_zero_residual__target_balanced__k32,14,224,358.66666666666663,0.03125,21.68692923324727,0.008526767873346327
context_prior__coherent_csi_zero_residual__target_balanced__k32,15,167,282.66666666666663,0.03125,29.734736316458054,0.0013366070019829265
context_prior__coherent_csi_zero_residual__target_balanced__k32,16,216,348.0,0.03125,26.668905649952407,0.0027076142964778793
context_prior__coherent_csi_zero_residual__target_balanced__k32,17,179,298.66666666666663,0.03125,29.53031679739898,0.001401024351145305
context_prior__coherent_csi_zero_residual__target_balanced__k32,18,174,292.0,0.03125,29.716433832821963,0.0013422517543374502
context_prior__coherent_csi_zero_residual__target_balanced__k32,19,128,230.66666666666666,0.03125,28.33317018197019,0.0018456967408920306
context_prior__coherent_csi_zero_residual__target_balanced__k32,20,133,237.33333333333331,0.03125,28.601801979354477,0.0017349907575587972
context_prior__coherent_csi_zero_residual__target_balanced__k32,21,166,281.3333333333333,0.03125,29.72412689987236,0.001339876202071564
